date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:00:10	1437/1437	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:13%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/sm/shop-sm-3.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/sm/shop-sm-3.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:10	1370/1370	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:13%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/sm/shop-sm-4.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/sm/shop-sm-4.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:11	2880/2880	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:13%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_01.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_01.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:11	2119/2119	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:13%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_02.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_02.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:11	3225/3225	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:14%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_03.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_03.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:11	3658/3658	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:14%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_04.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_04.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:11	2091/2091	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:14%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_05.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_05.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:12	2716/2716	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:14%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_06.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_06.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:12	1618/1618	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:15%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_07.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_07.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:12	2997/2997	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:15%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_08.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/shop/brand/logo_08.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:12	7733/7733	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:15%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-1.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-1.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:13	8772/8772	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:15%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-2.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-2.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:13	8529/8529	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:16%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-3.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-3.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:13	8727/8727	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:16%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-4.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-4.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:13	15345/15345	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:16%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-5.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-5.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:13	8556/8556	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:16%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-6.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-6.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:14	9811/9811	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:16%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-7.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/list/product-list-7.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/shop.html)
15:00:14	2537/2537	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:17%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/cart/product-cart-1.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/cart/product-cart-1.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/wishlist.html)
15:00:14	1961/1961	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:17%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/cart/product-cart-2.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/cart/product-cart-2.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/wishlist.html)
15:00:15	1829/1829	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:17%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/cart/product-cart-3.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/cart/product-cart-3.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/wishlist.html)
15:00:15	1687/1687	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:18%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/cart/product-cart-4.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/cart/product-cart-4.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/wishlist.html)
15:00:15	907/907	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:18%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/laptop.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/laptop.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/profile.html)
15:00:15	21259/21259	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:18%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/man.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/man.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/profile.html)
15:00:15	4654/4654	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:18%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/shape-1.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/shape-1.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/profile.html)
15:00:16	1602/1602	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:18%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/shape-2.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/shape-2.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/profile.html)
15:00:16	582/582	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:19%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/shape-3.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/shape-3.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/profile.html)
15:00:16	919/919	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:19%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/shape-4.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/shape-4.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/profile.html)
15:00:17	21508/21508	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:19%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/users/user-10.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/users/user-10.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/profile.html)
15:00:17	1778/1778	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:19%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/nav/product-details-nav-5.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/nav/product-details-nav-5.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:17	14815/14815	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:20%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/main/product-details-main-5.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/main/product-details-main-5.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:17	5157/5157	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:20%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/icons/payment-option.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/icons/payment-option.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:17	18855/18855	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:20%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/desc/product-details-desc-1.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/desc/product-details-desc-1.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:17	24423/24423	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:20%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/desc/product-details-desc-2.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/desc/product-details-desc-2.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:18	46118/46118	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:20%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/desc/product-details-desc-3.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/details/desc/product-details-desc-3.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:18	6075/6075	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:21%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/related/product-related-1.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/related/product-related-1.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:18	7202/7202	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:21%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/related/product-related-2.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/related/product-related-2.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:18	7606/7606	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:21%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/related/product-related-3.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/related/product-related-3.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:19	7707/7707	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:21%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/related/product-related-4.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/related/product-related-4.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/product-details.html)
15:00:19	2355/2355	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:22%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/icon/payment-option.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/icon/payment-option.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/checkout.html)
15:00:19	7884/7884	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:22%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/login-shape-1.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/login-shape-1.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/login.html)
15:00:19	399/399	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:22%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/login-shape-2.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/login-shape-2.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/login.html)
15:00:19	1074/1074	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:22%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/login-shape-3.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/login-shape-3.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/login.html)
15:00:20	52922/52922	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:22%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/login-shape-4.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/login/login-shape-4.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/login.html)
15:00:20	1056/1056	---M-Z	200	added ('OK')	image/svg+xml	etag:%22420-6437c1f6-ebd08e8706c34b3;gz%22	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/icon/login/google.svg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/icon/login/google.svg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/login.html)
15:00:20	826/826	---M-Z	200	added ('OK')	image/svg+xml	etag:%2233a-6437c1f6-d20ff984449b647c;gz%22	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/icon/login/facebook.svg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/icon/login/facebook.svg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/login.html)
15:00:20	1124/1124	---M-Z	200	added ('OK')	image/svg+xml	etag:%22464-6437c1f6-4871c609914290b5;gz%22	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/icon/login/apple.svg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/icon/login/apple.svg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/login.html)
15:00:21	11606/11606	---M-Z	200	added ('OK')	image/svg+xml	etag:%222d56-6437c1f6-f683b3c7e45e2fe9;gz%22	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/logo/logo-white.svg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/logo/logo-white.svg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:21	108378/108378	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:24%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/slider/3/slider-1.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/slider/3/slider-1.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:21	115506/115506	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:24%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/slider/3/slider-2.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/slider/3/slider-2.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:22	89682/89682	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:24%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/slider/3/slider-3.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/slider/3/slider-3.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:22	25809/25809	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:25%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/category/3/category-1.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/category/3/category-1.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:22	39269/39269	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:25%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/category/3/category-2.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/category/3/category-2.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:22	30791/30791	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:25%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/category/3/category-3.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/category/3/category-3.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:22	26241/26241	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:25%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/category/3/category-4.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/category/3/category-4.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:23	61939/61939	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:25%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/featured/featured-1.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/featured/featured-1.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:23	46219/46219	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:26%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/featured/featured-2.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/featured/featured-2.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:23	44406/44406	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Jul%202023%2008:00:26%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/featured/featured-3.png	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/featured/featured-3.png	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:23	8370/8370	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:26%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-1.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-1.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:24	7389/7389	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:26%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-2.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-2.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:24	8305/8305	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:27%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-3.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-3.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:24	9398/9398	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:27%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-4.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-4.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:24	8348/8348	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:27%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-5.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-5.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:24	7431/7431	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:27%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-6.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-6.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:25	11856/11856	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:27%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-7.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-7.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:25	6847/6847	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:28%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-8.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/3/product-8.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:25	33781/33781	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:28%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/collection/collection-1.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/collection/collection-1.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
15:00:25	67734/67734	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Jul%202023%2008:00:28%20GMT	https://weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/collection/collection-2.jpg	C:/My%20Web%20Sites/du_an_11/weblearnbd.net/tphtml/shofy-prv/shofy/assets/img/product/collection/collection-2.jpg	(from https://weblearnbd.net/tphtml/shofy-prv/shofy/index-3.html)
